"ReportLast90_21 (2021-01-07 - 2021-04-06)"
Date	CampaignName	AvgClickPosition	Impressions	Clicks	Ctr	Cost	AvgCpc	AvgPageviews	Placement
2021-02-13	Test API Sandbox campaign 1	1.19	581	78	13.43	64830000	830000	2.63	images.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.15	1128	68	6.03	47540000	700000	2.44	itnews.com.ua
2021-02-13	Test API Sandbox campaign 1	1.21	364	48	13.19	15250000	320000	3.00	itnews.com.ua
2021-02-13	Test API Sandbox campaign 1	1.09	628	60	9.55	51360000	860000	4.42	lego
2021-02-13	Test API Sandbox campaign 1	1.14	332	28	8.43	10170000	360000	3.38	lego
2021-02-13	Test API Sandbox campaign 1	1.12	249	22	8.84	7630000	350000	3.68	lego
2021-02-13	Test API Sandbox campaign 1	1.17	277	35	12.64	16530000	470000	3.96	lita.ru
2021-02-13	Test API Sandbox campaign 1	1.17	101	15	14.85	11060000	740000	2.23	lita.ru
2021-02-13	Test API Sandbox campaign 1	1.21	1088	70	6.43	47290000	680000	3.86	m.images.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.18	96	30	31.25	26690000	890000	5.00	m.images.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.23	1117	35	3.13	39530000	1130000	4.89	m.images.yandex.ru
2021-02-13	Test API Sandbox campaign 1	--	134	0	0.00	0	--	--	m.pogoda.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.22	481	49	10.19	24660000	500000	2.95	m.pogoda.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.11	563	25	4.44	16270000	650000	3.90	mail.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.19	122	52	42.62	42460000	820000	1.00	mail.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.17	1050	125	11.90	90760000	730000	2.85	mail.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.20	704	108	15.34	32540000	300000	3.15	maps-beta
2021-02-13	Test API Sandbox campaign 1	1.16	1439	59	4.10	39410000	670000	4.02	maps-index
2021-02-13	Test API Sandbox campaign 1	1.19	1026	58	5.65	53140000	920000	1.12	maps-others
2021-02-13	Test API Sandbox campaign 1	1.21	236	94	39.83	23900000	250000	1.52	maps-others
2021-02-13	Test API Sandbox campaign 1	1.15	1010	63	6.24	23140000	370000	2.09	maps-ua
2021-02-13	Test API Sandbox campaign 1	1.00	204	8	3.92	2030000	250000	4.00	maps-ua
2021-02-13	Test API Sandbox campaign 1	1.20	28	14	50.00	3560000	250000	4.00	maps.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.16	736	50	6.79	37630000	750000	3.27	maps.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.11	542	62	11.44	20850000	340000	2.63	market-main
2021-02-13	Test API Sandbox campaign 1	1.19	1110	158	14.23	50340000	320000	1.97	med-lib.ru
2021-02-13	Test API Sandbox campaign 1	1.21	294	54	18.37	36230000	670000	1.72	med-lib.ru
2021-02-13	Test API Sandbox campaign 1	1.21	725	54	7.45	54920000	1020000	4.13	med-lib.ru
2021-02-13	Test API Sandbox campaign 1	1.16	1132	78	6.89	36100000	460000	2.20	medprom.ru
2021-02-13	Test API Sandbox campaign 1	1.18	100	16	16.00	10170000	640000	3.00	medprom.ru
2021-02-13	Test API Sandbox campaign 1	1.22	264	12	4.55	12200000	1020000	4.00	metrica.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.19	249	27	10.84	29360000	1090000	4.61	metrica.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.13	1753	68	3.88	39660000	580000	3.54	moikrug-main
2021-02-13	Test API Sandbox campaign 1	1.20	49	6	12.24	2290000	380000	1.00	moikrug-main
2021-02-13	Test API Sandbox campaign 1	1.22	68	26	38.24	23140000	890000	1.00	moikrug-topics
2021-02-13	Test API Sandbox campaign 1	1.18	1208	78	6.46	39920000	510000	2.76	moikrug-topics
2021-02-13	Test API Sandbox campaign 1	1.14	554	16	2.89	6610000	410000	3.67	money-a-ya
2021-02-13	Test API Sandbox campaign 1	1.19	2052	172	8.38	81860000	480000	2.65	money-a-ya
2021-02-13	Test API Sandbox campaign 1	1.12	558	66	11.83	61020000	920000	3.50	money-main
2021-02-13	Test API Sandbox campaign 1	1.17	1163	75	6.45	40810000	540000	1.95	money-success
2021-02-13	Test API Sandbox campaign 1	1.21	730	130	17.81	56440000	430000	3.15	money.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.17	420	74	17.62	20210000	270000	2.80	news-category
2021-02-13	Test API Sandbox campaign 1	1.20	1218	164	13.46	117460000	720000	1.72	news-search
2021-02-13	Test API Sandbox campaign 1	1.19	632	62	9.81	34830000	560000	2.28	nn.ru
2021-02-13	Test API Sandbox campaign 1	1.00	443	9	2.03	3430000	380000	3.67	nn.ru
2021-02-13	Test API Sandbox campaign 1	1.21	1216	108	8.88	63690000	590000	2.08	old.yandex.ru
2021-02-13	Test API Sandbox campaign 1	--	80	0	0.00	0	--	--	old.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.14	549	20	3.64	5080000	250000	2.00	olymp2010.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.14	1506	70	4.65	38140000	540000	1.71	olymp2010.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.19	95	30	31.58	9410000	310000	3.46	palmq.ru
2021-02-13	Test API Sandbox campaign 1	1.14	647	16	2.47	12200000	760000	1.86	palmq.ru
2021-02-13	Test API Sandbox campaign 1	1.22	773	109	14.10	57710000	530000	4.51	pda-afisha-main
2021-02-13	Test API Sandbox campaign 1	--	90	0	0.00	0	--	--	pda-fotki
2021-02-13	Test API Sandbox campaign 1	1.21	345	61	17.68	32030000	530000	3.88	pda-fotki
2021-02-13	Test API Sandbox campaign 1	1.18	1212	76	6.27	23140000	300000	2.57	pda-mail
2021-02-13	Test API Sandbox campaign 1	1.12	636	46	7.23	34320000	750000	4.50	pda-rasp
2021-02-13	Test API Sandbox campaign 1	1.18	184	15	8.15	11310000	750000	1.00	pda-rasp
2021-02-13	Test API Sandbox campaign 1	1.18	1766	106	6.00	38140000	360000	3.63	povodok.ru
2021-02-13	Test API Sandbox campaign 1	1.17	226	32	14.16	17290000	540000	2.00	povodok.ru
2021-02-13	Test API Sandbox campaign 1	1.16	2788	164	5.88	41690000	250000	4.29	product.ru
2021-02-13	Test API Sandbox campaign 1	1.00	25	4	16.00	1530000	380000	2.00	rasp.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.19	566	64	11.31	58980000	920000	5.00	rasp.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.22	528	50	9.47	42970000	860000	5.00	rasp.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.17	1148	96	8.36	78310000	820000	2.10	rasp.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.22	1210	98	8.10	86950000	890000	4.67	rasp.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.19	113	21	18.58	5340000	250000	2.11	referer-info
2021-02-13	Test API Sandbox campaign 1	1.17	753	54	7.17	36990000	690000	3.55	referer-info
2021-02-13	Test API Sandbox campaign 1	1.18	741	80	10.80	68640000	860000	3.74	salon.su
2021-02-13	Test API Sandbox campaign 1	1.25	40	11	27.50	2800000	250000	2.00	salon.su
2021-02-13	Test API Sandbox campaign 1	1.13	640	39	6.09	27460000	700000	4.62	salon.su
2021-02-13	Test API Sandbox campaign 1	1.14	245	9	3.67	5720000	640000	2.00	salon.su
2021-02-13	Test API Sandbox campaign 1	1.17	685	96	14.01	26690000	280000	3.16	sarafan.ru
2021-02-13	Test API Sandbox campaign 1	1.00	970	10	1.03	2540000	250000	3.00	sarafan.ru
2021-02-13	Test API Sandbox campaign 1	1.13	360	78	21.67	34070000	440000	1.97	sarafan.ru
2021-02-13	Test API Sandbox campaign 1	1.19	123	29	23.58	9280000	320000	2.00	search.3dnews.ru
2021-02-13	Test API Sandbox campaign 1	1.22	309	54	17.48	55170000	1020000	3.23	search.3dnews.ru
2021-02-13	Test API Sandbox campaign 1	1.14	90	20	22.22	12710000	640000	5.00	search.bigmir.net
2021-02-13	Test API Sandbox campaign 1	1.20	1674	214	12.78	178730000	840000	3.61	search.bigmir.net
2021-02-13	Test API Sandbox campaign 1	1.14	604	40	6.62	10170000	250000	5.00	search.tut.by
2021-02-13	Test API Sandbox campaign 1	1.00	488	40	8.20	24410000	610000	4.00	search.tut.by
2021-02-13	Test API Sandbox campaign 1	1.21	977	60	6.14	39410000	660000	3.68	slider-beta
2021-02-13	Test API Sandbox campaign 1	1.23	810	90	11.11	37500000	420000	2.44	tamognia.ru
2021-02-13	Test API Sandbox campaign 1	1.21	386	33	8.55	11190000	340000	1.64	tamognia.ru
2021-02-13	Test API Sandbox campaign 1	1.20	393	79	20.10	63560000	800000	1.48	tamognia.ru
2021-02-13	Test API Sandbox campaign 1	1.20	290	42	14.48	27460000	650000	4.00	test.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.16	343	30	8.75	23640000	790000	3.52	test.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.00	2118	36	1.70	18310000	510000	1.75	test.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.14	64	20	31.25	12710000	640000	4.00	test.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.23	457	53	11.60	45250000	850000	1.00	test2.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.18	374	58	15.51	19830000	340000	4.00	test2.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.14	253	9	3.56	4830000	540000	2.71	test3.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.18	275	109	39.64	93180000	850000	1.44	test3.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.17	1320	72	5.45	47290000	660000	3.48	test4.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.18	99	15	15.15	3810000	250000	2.00	turgid.ru
2021-02-13	Test API Sandbox campaign 1	1.00	1335	9	0.67	5590000	620000	4.44	turgid.ru
2021-02-13	Test API Sandbox campaign 1	1.16	1083	59	5.45	29490000	500000	3.65	tv-main
2021-02-13	Test API Sandbox campaign 1	1.00	52	8	15.38	3050000	380000	5.00	tv-main
2021-02-13	Test API Sandbox campaign 1	1.16	1671	61	3.65	40420000	660000	4.39	tv.yandex.ru
2021-02-13	Test API Sandbox campaign 1	--	180	0	0.00	0	--	--	uaportal.com
2021-02-13	Test API Sandbox campaign 1	1.19	1968	112	5.69	28470000	250000	4.00	uaportal.com
2021-02-13	Test API Sandbox campaign 1	1.18	2568	192	7.48	143900000	750000	3.14	vashdom.ru
2021-02-13	Test API Sandbox campaign 1	1.20	256	40	15.62	22370000	560000	3.59	vashdom.ru
2021-02-13	Test API Sandbox campaign 1	1.21	707	133	18.81	33810000	250000	1.49	video-upload
2021-02-13	Test API Sandbox campaign 1	1.25	25	5	20.00	5720000	1140000	5.00	weather-main
2021-02-13	Test API Sandbox campaign 1	1.10	974	53	5.44	42970000	810000	2.71	weather-main
2021-02-13	Test API Sandbox campaign 1	1.19	1546	120	7.76	45250000	380000	4.46	weather.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.25	66	10	15.15	10170000	1020000	2.00	weather.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.10	75	12	16.00	6100000	510000	1.00	webmaster-addurl
2021-02-13	Test API Sandbox campaign 1	1.23	505	88	17.43	80850000	920000	1.00	webmaster-addurl
2021-02-13	Test API Sandbox campaign 1	1.00	285	6	2.11	5340000	890000	4.33	werwerwerwe.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.12	408	40	9.80	36860000	920000	1.10	werwerwerwe.yandex.ru
2021-02-13	Test API Sandbox campaign 1	--	235	0	0.00	0	--	--	www.nigma.ru
2021-02-13	Test API Sandbox campaign 1	1.00	746	26	3.49	18810000	720000	2.50	www.nigma.ru
2021-02-13	Test API Sandbox campaign 1	1.10	1334	22	1.65	16270000	740000	3.00	yaca.yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.20	537	86	16.01	77030000	900000	1.65	yandex-2009-others
2021-02-13	Test API Sandbox campaign 1	1.14	92	18	19.57	5080000	280000	2.07	yandex-2009-others
2021-02-13	Test API Sandbox campaign 1	1.10	923	46	4.98	17670000	380000	2.20	yandex-search-test
2021-02-13	Test API Sandbox campaign 1	1.14	76	8	10.53	2030000	250000	1.83	yandex-ua-main
2021-02-13	Test API Sandbox campaign 1	1.00	629	15	2.38	3810000	250000	1.00	yandex-ua-main
2021-02-13	Test API Sandbox campaign 1	1.24	879	51	5.80	15760000	310000	3.14	yandex.ru
2021-02-13	Test API Sandbox campaign 1	1.17	249	32	12.85	20720000	650000	4.04	yandex.ru
2021-02-14	Test API Sandbox campaign 1	1.16	9650	570	5.91	385170000	680000	3.32	yandex.ru (главная страница)
2021-02-14	Test API Sandbox campaign 1	1.13	890	190	21.35	169070000	890000	1.94	yandex.ru (главная страница)
2021-02-14	Test API Sandbox campaign 1	1.21	1282	36	2.81	24530000	680000	2.07	yandex.ru (главная страница)
2021-02-14	Test API Sandbox campaign 1	1.21	136	27	19.85	18940000	700000	3.04	yandex.ru (главная страница)
2021-02-14	Test API Sandbox campaign 1	1.12	151	30	19.87	7630000	250000	2.00	yandex.ru (главная страница)
2021-02-14	Test API Sandbox campaign 1	1.10	526	25	4.75	16270000	650000	4.70	yandex.ru (главная страница)
2021-02-14	Test API Sandbox campaign 1	1.20	1608	178	11.07	128900000	720000	3.28	yandex.ru (главная страница)
2021-02-14	Test API Sandbox campaign 1	1.20	358	121	33.80	42970000	360000	4.08	yandex.ru (главная страница)
2021-02-14	Test API Sandbox campaign 1	1.21	369	36	9.76	23140000	640000	1.40	yandex.ru (главная страница)
2021-02-14	Test API Sandbox campaign 1	1.15	708	37	5.23	22250000	600000	2.80	yandex.ru (главная страница)
2021-02-14	Test API Sandbox campaign 1	1.19	608	106	17.43	58980000	560000	3.78	yandex.ru (главная страница)
2021-02-14	Test API Sandbox campaign 1	1.18	209	15	7.18	17160000	1140000	2.31	yandex.ru (главная страница)
2021-02-14	Test API Sandbox campaign 1	1.19	403	22	5.46	11060000	500000	2.26	yandex.ru (главная страница)
2021-02-14	Test API Sandbox campaign 1	1.00	739	15	2.03	11440000	760000	4.25	yandex.ru (главная страница)
2021-02-14	Test API Sandbox campaign 1	1.22	40	13	32.50	3310000	250000	2.00	yandex.ru (главная страница)
2021-02-14	Test API Sandbox campaign 1	1.20	1533	84	5.48	32800000	390000	3.58	yandex.ru (главная страница)
2021-02-14	Test API Sandbox campaign 1	1.19	3936	298	7.57	292370000	980000	2.88	yandex.ru (главная страница)
2021-02-14	Test API Sandbox campaign 1	1.21	740	81	10.95	78560000	970000	4.68	yandex.ru (главная страница)
2021-02-14	Test API Sandbox campaign 1	1.20	535	59	11.03	41820000	710000	2.49	Я.Каталог
2021-02-14	Test API Sandbox campaign 1	1.15	3408	124	3.64	46780000	380000	4.31	Я.Каталог
2021-02-14	Test API Sandbox campaign 1	1.24	1623	87	5.36	59870000	690000	3.33	
2021-02-14	Test API Sandbox campaign 1	1.17	43	8	18.60	6100000	760000	2.00	
2021-02-14	Test API Sandbox campaign 1	1.00	738	16	2.17	18310000	1140000	4.00	2010.yandex.ru
2021-02-14	Test API Sandbox campaign 1	1.14	1085	44	4.06	29240000	660000	3.24	advertising.yandex.ru
2021-02-14	Test API Sandbox campaign 1	1.14	518	75	14.48	58350000	780000	2.92	afisha-other
2021-02-14	Test API Sandbox campaign 1	1.14	141	10	7.09	6360000	640000	2.00	afisha-other
2021-02-14	Test API Sandbox campaign 1	1.18	564	88	15.60	77030000	880000	3.89	agrobiznes.ru
2021-02-14	Test API Sandbox campaign 1	1.20	1418	80	5.64	36100000	450000	3.03	agrobiznes.ru
2021-02-14	Test API Sandbox campaign 1	1.22	365	44	12.05	14750000	340000	2.73	alexmart2.narod.ru
2021-02-14	Test API Sandbox campaign 1	1.21	522	78	14.94	19830000	250000	3.36	alexmart2.narod.ru
2021-02-14	Test API Sandbox campaign 1	1.18	81	45	55.56	34320000	760000	5.00	alexmart2.narod.ru
2021-02-14	Test API Sandbox campaign 1	1.17	609	38	6.24	25170000	660000	2.45	alexmart2.narod.ru
2021-02-14	Test API Sandbox campaign 1	1.10	1474	48	3.26	12200000	250000	1.32	androids-apps
2021-02-14	Test API Sandbox campaign 1	1.18	2448	120	4.90	118980000	990000	2.00	androids-apps
2021-02-14	Test API Sandbox campaign 1	1.15	904	55	6.08	44490000	810000	2.47	aportru-search
2021-02-14	Test API Sandbox campaign 1	1.12	522	35	6.70	8900000	250000	3.34	aportru-search
2021-02-14	Test API Sandbox campaign 1	1.20	1182	56	4.74	17540000	310000	1.92	auto-brands
2021-02-14	Test API Sandbox campaign 1	1.20	178	28	15.73	21610000	770000	2.83	auto-brands
2021-02-14	Test API Sandbox campaign 1	1.22	1064	126	11.84	54660000	430000	3.32	auto.ru
2021-02-14	Test API Sandbox campaign 1	1.24	1860	92	4.95	23900000	260000	3.00	auto.vl.ru
2021-02-14	Test API Sandbox campaign 1	1.13	406	36	8.87	35080000	970000	1.46	auto.vl.ru
2021-02-14	Test API Sandbox campaign 1	1.18	156	15	9.62	12200000	810000	2.00	autobiznes.ru
2021-02-14	Test API Sandbox campaign 1	1.18	1118	62	5.55	40170000	650000	1.48	autobiznes.ru
2021-02-14	Test API Sandbox campaign 1	1.19	1092	240	21.98	238980000	1000000	1.87	bankir.ru
2021-02-14	Test API Sandbox campaign 1	1.17	286	50	17.48	50850000	1020000	4.86	bankir.ru
2021-02-14	Test API Sandbox campaign 1	1.00	44	3	6.82	3430000	1140000	3.00	bankir.ru
2021-02-14	Test API Sandbox campaign 1	1.22	610	26	4.26	9920000	380000	4.00	bigmir-search-test
2021-02-14	Test API Sandbox campaign 1	1.20	792	136	17.17	52880000	390000	1.72	bigmir-search-test
2021-02-14	Test API Sandbox campaign 1	1.20	1258	42	3.34	21360000	510000	2.00	business.yandex.ru
2021-02-14	Test API Sandbox campaign 1	1.22	1355	115	8.49	78050000	680000	3.81	catalog.tut.by
2021-02-14	Test API Sandbox campaign 1	1.20	384	71	18.49	19070000	270000	4.10	catalogue-main
2021-02-14	Test API Sandbox campaign 1	1.24	1488	204	13.71	77030000	380000	2.00	cooking.ru
2021-02-14	Test API Sandbox campaign 1	1.16	432	90	20.83	33310000	370000	1.77	cooking.ru
2021-02-14	Test API Sandbox campaign 1	1.00	118	3	2.54	760000	250000	2.00	cooking.ru
2021-02-14	Test API Sandbox campaign 1	1.20	518	101	19.50	100680000	1000000	4.06	date.by
2021-02-14	Test API Sandbox campaign 1	1.20	168	28	16.67	16400000	590000	4.00	dict-search
2021-02-14	Test API Sandbox campaign 1	1.17	460	66	14.35	54920000	830000	2.93	dict-search
2021-02-14	Test API Sandbox campaign 1	1.00	496	6	1.21	4580000	760000	2.00	direct-contacts
2021-02-14	Test API Sandbox campaign 1	1.12	1370	46	3.36	14490000	320000	2.10	direct-contacts
2021-02-14	Test API Sandbox campaign 1	1.22	408	35	8.58	27970000	800000	4.24	direct-phrase-pick
2021-02-14	Test API Sandbox campaign 1	1.00	162	6	3.70	3310000	550000	2.00	direct-phrase-pick
2021-02-14	Test API Sandbox campaign 1	1.17	1126	168	14.92	117460000	700000	1.11	direct-rank-forecast
2021-02-14	Test API Sandbox campaign 1	1.12	134	20	14.93	8140000	410000	1.00	direct-rank3
2021-02-14	Test API Sandbox campaign 1	1.18	1292	138	10.68	109830000	800000	3.14	direct-rank3
2021-02-14	Test API Sandbox campaign 1	1.21	3123	243	7.78	136140000	560000	3.52	direct.yandex.ru
2021-02-14	Test API Sandbox campaign 1	1.22	102	36	35.29	41190000	1140000	1.00	direct.yandex.ru
2021-02-14	Test API Sandbox campaign 1	1.19	1014	93	9.17	23640000	250000	4.42	ertertert.test.ru
2021-02-14	Test API Sandbox campaign 1	1.25	44	11	25.00	8390000	760000	4.00	ertertert.test.ru
2021-02-14	Test API Sandbox campaign 1	1.14	854	45	5.27	31270000	690000	3.49	forexpf.ru
2021-02-14	Test API Sandbox campaign 1	1.11	198	11	5.56	5210000	470000	4.25	forexpf.ru
2021-02-14	Test API Sandbox campaign 1	1.14	661	68	10.29	37630000	550000	4.05	freq-state
2021-02-14	Test API Sandbox campaign 1	1.12	588	43	7.31	36100000	840000	3.27	ghjghjg
2021-02-14	Test API Sandbox campaign 1	1.18	417	29	6.95	17920000	620000	2.33	ghjghjg
2021-02-14	Test API Sandbox campaign 1	1.12	1571	41	2.61	33430000	820000	3.53	ghjghjg
2021-02-14	Test API Sandbox campaign 1	1.18	169	16	9.47	8140000	510000	2.00	ghjghjg
2021-02-14	Test API Sandbox campaign 1	1.19	2048	80	3.91	26440000	330000	2.29	goon.ru
2021-02-14	Test API Sandbox campaign 1	1.20	409	68	16.63	45250000	670000	3.39	helpix.ru
2021-02-14	Test API Sandbox campaign 1	1.18	188	13	6.91	3810000	290000	1.09	helpix.ru
2021-02-14	Test API Sandbox campaign 1	1.22	627	105	16.75	55300000	530000	3.32	hi-fi.ru
2021-02-14	Test API Sandbox campaign 1	1.25	2094	70	3.34	55680000	800000	3.63	holodilnik.ru
2021-02-14	Test API Sandbox campaign 1	1.00	106	3	2.83	760000	250000	5.00	holodilnik.ru
2021-02-14	Test API Sandbox campaign 1	1.16	1003	76	7.58	26690000	350000	4.05	info.auto.vl.ru
2021-02-14	Test API Sandbox campaign 1	1.20	264	97	36.74	85300000	880000	4.00	irr.ru
2021-02-14	Test API Sandbox campaign 1	1.11	183	11	6.01	10420000	950000	1.89	irr.ru
2021-02-14	Test API Sandbox campaign 1	1.16	993	86	8.66	31530000	370000	4.49	klerk.ru
2021-02-14	Test API Sandbox campaign 1	1.20	3122	190	6.09	147970000	780000	1.56	lita.ru
2021-02-14	Test API Sandbox campaign 1	1.22	728	88	12.09	72460000	820000	2.30	lita.ru
2021-02-14	Test API Sandbox campaign 1	1.20	204	28	13.73	28470000	1020000	4.00	lita.ru
2021-02-14	Test API Sandbox campaign 1	1.19	1072	72	6.72	32540000	450000	1.84	luzhok.ru
2021-02-14	Test API Sandbox campaign 1	1.09	1244	56	4.50	32540000	580000	3.18	luzhok.ru
2021-02-14	Test API Sandbox campaign 1	1.21	150	38	25.33	32800000	860000	1.00	m.images.yandex.ru
2021-02-14	Test API Sandbox campaign 1	1.22	2536	188	7.41	93050000	490000	3.96	m.images.yandex.ru
2021-02-14	Test API Sandbox campaign 1	1.21	978	136	13.91	55930000	410000	3.48	mail.ru
2021-02-14	Test API Sandbox campaign 1	1.19	1320	504	38.18	430170000	850000	1.00	mail.yandex.ru
2021-02-14	Test API Sandbox campaign 1	1.22	112	48	42.86	12200000	250000	4.00	mail.yandex.ru
2021-02-14	Test API Sandbox campaign 1	1.19	754	68	9.02	37630000	550000	2.63	mail.yandex.ru
2021-02-14	Test API Sandbox campaign 1	1.21	1000	208	20.80	167800000	810000	3.36	mail.yandex.ru
2021-02-14	Test API Sandbox campaign 1	1.21	2448	369	15.07	224240000	610000	2.80	maps.yandex.ru
